Source,Pre,Pro,Post
"prose,Quintilianus, Marcus Fabius",": si parricida est et exquiritur, hanc saltem sibi praestabit dissimulationem, ne teneat venenum. </s><s> Neminem, iudices,","credo","mirari, quod iuvenis interrogatus, cui parasset, verba non habuit. </s><s> non fuit illud patris indignatio, non fuit dolor;"
"prose,Quintilianus, Marcus Fabius",", quod mihi non licet mori. </s><s> non solus mathematicus saeculo temporibusque praedixit has manus; et ego me parricidium","credo","facturum. </s><s> plus quam responsum, quam sacrae artis triste praesagium est, quod mihi sic minatur animus meus. </s><s> non habeo"
"prose,Quintilianus, Marcus Fabius","proprietate signatur et in totam aevi sui brevitatem conpositum firmatumque sic accipit futura quasi vitam. </s><s> haec","credo",", pater, terrori primis fuisse mortalibus, mox admirationem consumpta novitate meruisse. </s><s> paulatim deinde hoc, quod"
"prose,Quintilianus, Marcus Fabius","similis senectae iuventa pigrescet. </s><s> iam si cui principalium deorum fulgor inluxerit, in populi consurget imperium. </s><s>","credo","mehercules in illum natalem monstri mei diem iratorum numinum conspirasse violentiam sedemque prodigiosi spiritus"
"prose,Quintilianus, Marcus Fabius","praedictas necessitates sufficere credis, quod ego bonus filius sum, quod tu optimus pater. </s><s> tu non mereris scire,","credo",", ego utique nolle me scire; quid est ergo fatum, nisi quod fit et non habet causas? </s><s> '' quemadmodum ergo,'' inquit,'' istud"
"prose,Quintilianus, Marcus Fabius","visus et parricidalem agere cogitationem. </s><s> maior mihi ratio moriendi est, si parricidium fieri non potest, et ego me","credo","facturum. </s><s> quem tu mihi, pater, imperas laborem, quam asperam exigis patientiam! </s><s> horreo oscula tua, ne seniles artus"
"prose,Quintilianus, Marcus Fabius","sibi relinqui? </s><s> si persuasionem patris interroges, quicquid est, quo[ d] miser torquetur, afficitur, non languorem","credo",", sed impatientiam, desiderium, dolorem. </s><s> hominis, qui apud piratas languet, unum remedium putes, ut redimatur, sed"
"prose,Quintilianus, Marcus Fabius","iuvenis affectus! </s><s> nuntio enim te audiente et tota civitate teste proclamo: tibi gratias agebat ille, dum moreretur. </s><s>","credo","mehercules hoc miserum dolore consumptum, quod sibi videbatur pretium suum mihi perdidisse. </s><s> non aliter igitur quam"
"prose,Quintilianus, Marcus Fabius","luce viduis honos, et suprema face, ut vates ferunt, petitam ulterioris ripae stationem contingunt, quae vera esse et","credo","miser et opto cito iturus ad filium, certe rerum natura ut in generandis alendisque hominibus quae necessaria erant,"
"prose,Quintilianus, Marcus Fabius","torqueri vetat. </s><s> '' per fidem, iudices, quis non hoc eum respondere credat, cuius tormenta poscantur! </s><s> nemini, iudices,","credo","dubium legem, quae torqueri liberum hominem vetat, hoc prospexisse tantum, ne quis torqueretur invitus, et iura,"
"prose,Quintilianus, Marcus Fabius","languemus, convalescimus, morimur. </s><s> medicina, quid praestas, nisi ut iuxta te nemo desperet? </s><s> dicturum me putas:'' non","credo","renuntiantibus, non accedo, cum deserunt relinquuntque languentes''? </s><s> ego vero medicis non credo sperantibus. </s>"
"prose,Quintilianus, Marcus Fabius","me putas:'' non credo renuntiantibus, non accedo, cum deserunt relinquuntque languentes''? </s><s> ego vero medicis non","credo","sperantibus. </s><s> aspicite maiorem partem generis humani et, si me interroges, illam robustiorem, illam adhuc in prima"
"prose,Quintilianus, Marcus Fabius","dubitari potest, an admissus sim. </s><s> an hoc agis, ne quid tibi praestitisse videatur, qui me redemit? </s><s> saevus enim,","credo",", et impius et, quod maximum omnium vitiorum signum est, ingratus beneficia patris non aestimo; fortasse, cui vitam"
"prose,Quintilianus, Marcus Fabius","'', inquit,'' et fruebar, et ad quem pertinebat, rogo, etiamsi decipiebar? </s><s> '' sed quid ego utor testimonio tuo? </s><s> mago","credo","et vidisse te filium et nunc non videre. </s><s> At tu misera nihil crudelius ex marito timebas, quam ne tibi non crederet. </s><s> '' nemo"
"prose,Quintilianus, Marcus Fabius","cineres verba clusisse. </s><s> hoc tamen subinde respiciens confitebatur:'' repugnat umbra, itaque carminibus non satis","credo","; praefigamus omne tumuli latus et multo vinciamus saxa ferro. </s><s> iam bene habet, expiravit aliquando, non videri, non"
"prose,Quintilianus, Marcus Fabius","venisse noctem, quando umbrae feliciores dimittuntur ad matres. </s><s> at vero, si qua inter manes colloquia sunt( et esse","credo","), non deest, qui iuveni meo dicat:'' quam vilis tuis fuisti, quam libenter te perdiderunt. </s><s> '' quid? </s><s> illa mater, ad quam"
"prose,Quintilianus, Marcus Fabius","pauperem nec mori velle, et hoc quod nudat iugulum, pectus opponit, artes esse pro vita. </s><s> sed ego illum non","credo","mentiri, ego, qui scio, quid maluissem. </s><s> numquam hoc adversus nos excogitasset nisi inpatientissimus pater et hanc"
"prose,Quintilianus, Marcus Fabius",". </s><s> illo non transferente flores suos veneno sparsit. </s><s> apes pauperis omnes perierunt. </s><s> reus est dives damni iniuria dati. </s><s>","Credo","ego, iudices, plerosque mirari, quod homo tenuis et iam ante quam quod habebam perdidi, pauper, ausus sim iudicio"
"prose,Quintilianus, Marcus Fabius","attulissent apes meae, non mihi auferretur[ r] actio, sed forsan aliqua daretur et tibi. </s><s> nunc vero quid quereris? </s><s>","credo",", depopulatos agros eversosque reditus; non enim debet leve esse damnum, quod dives ferre non possit. </s><s> '' decerpebant,''"
"prose,Quintilianus, Marcus Fabius",". </s><s> non ego alicuius matrimonii corruptor invigilo, nec efferas cupiditates per inlicitos duco conplexus. </s><s> inventas","credo","meretrices, ut esset aliquid, quod liceret amare pauperibus. </s><s> nullam ego circa corpora ista consistere impotentiam"
"prose,Quintilianus, Marcus Fabius","apud se reputabat animus innocentiam suam, cum pater secretum, quod per inpatientiam pereuntis impleveram, quantum","credo",", lacrimis meis gemituque perductus, intravit. </s><s> non potest videri, iudices, suspicatus aliquid de parricidio: quid"
"prose,Quintilianus, Marcus Fabius","<s> me quidem, pater, et infelicis huius persuasionis simplicitatem si quis interroget, nec a te parricidium fieri posse","credo","nisi meo veneno, facinus tamen in omnibus incredibile pignoribus nullis difficilius quam liberis puto. </s><s> vos adhuc in"
"prose,Quintilianus, Marcus Fabius",", iudices, quibus humana pectora seriis gravibusque complentur adfectibus, nullam difficiliorem quam silentii","credo","virtutem, adeoque promptissimo sermone facile delinquimus, ut constantiam tacendi neque in aliis ferre possimus. </s>"
"prose,Quintilianus, Marcus Fabius","tibi plura dixisset! </s><s> quis te, mulier, adfectus abegit, tenuit, exclusit? </s><s> agnosco verecundiam tuam: timuisti,","credo",", ne, si in illo secreto fuissemus omnes, occidisse filium diceretur et mater. </s><s> Instas tamen et miseri senis ora diducis"
"prose,Quintilianus, Marcus Fabius",". </s><s> Iamiam miser mori possum: explicui[ t] te, sollicitudo, pietas. </s><s> non scribo tabulas, testamento suprema verba non","credo",". </s><s> et ego moriar in tormentis meis. </s><s> illud tantum novissimis precibus a te, civitas, per liberos ferre coniuges paterne a"
"prose,Tacitus, Publius (Gaius) Cornelius","iussum, et hiems adpetebat. </s><s> Sed mare pigrum et grave remigantibus perhibent ne ventis quidem perinde attolli,","credo","quod rariores terrae montesque, causa ac materia tempestatum, et profunda moles continui maris tardius impellitur. </s>"
"prose,Tacitus, Publius (Gaius) Cornelius","et] epigrammatum lusus et quamcumque aliam speciem eloquentia habeat, anteponendam ceteris aliarum artium studiis","credo",". </s><s> Sed tecum mihi, Materne, res est, quod, cum natura tua in ipsam arcem eloquentiae ferat, errare mavis et summa"
"prose,Tacitus, Publius (Gaius) Cornelius","excepi, cum oblitus et tuae et fratris tui eloquentiae neminem hoc tempore oratorem esse contenderes[ antiquis], eo,","credo",", audacius, quod malignitatis opinionem non verebaris, cum eam gloriam, quam tibi alii concedunt, ipse tibi"
"prose,Tacitus, Publius (Gaius) Cornelius","ago, neque aut Secundum aut Maternum aut te ipsum, Aper, quamquam interdum in contrarium disputes, aliter sentire","credo",". </s><s> Ac velim impetratum ab aliquo vestrum ut causas huius infinitae differentiae scrutetur ac reddat, quas mecum ipse"
"prose,Tacitus, Publius (Gaius) Cornelius","quibus mutua malignitas detegitur, non est oratorum vitium, sed hominum. </s><s> Nam et Calvum et Asinium et ipsum Ciceronem","credo","solitos et invidere et livere et ceteris humanae infirmitatis vitiis adfici: solum inter hos arbitror Brutum non"
"prose,Tacitus, Publius (Gaius) Cornelius","nominatim antiquos oratores contentus neminem sequentium laudare ausus est nisi in publicum et in commune, veritus","credo",", ne multos offenderet, si paucos excerpsisset. </s><s> Quotus enim quisque scholasticorum non hac sua persuasione fruitur,"
"prose,Tacitus, Publius (Gaius) Cornelius","; et rumoribus nihil silentio transmittentium, quia Vinio vidua filia, caelebs Otho, gener ac socer destinabantur. </s><s>","credo","et rei publicae curam subisse, frustra a Nerone translatae si apud Othonem relinqueretur. </s><s> namque Otho pueritiam"
